"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"LOWER","Apr 16, 2026, 12:21 PM","Apr 16, 2026, 1:19 PM","","Leg Press (Machine)",,"",2,"normal",140,12,,,7.5
"LOWER","Apr 16, 2026, 12:21 PM","Apr 16, 2026, 1:19 PM","","Squat (Machine)",,"",0,"normal",260,12,,,7.5
"LOWER","Apr 16, 2026, 12:21 PM","Apr 16, 2026, 1:19 PM","","Squat (Machine)",,"",1,"normal",260,12,,,8
"LOWER","Apr 16, 2026, 12:21 PM","Apr 16, 2026, 1:19 PM","","Squat (Machine)",,"",2,"normal",260,12,,,8.5
"LOWER","Apr 16, 2026, 12:21 PM","Apr 16, 2026, 1:19 PM","","Standing Calf Raise (Smith)",,"",0,"normal",30,15,,,7
"LOWER","Apr 16, 2026, 12:21 PM","Apr 16, 2026, 1:19 PM","","Standing Calf Raise (Smith)",,"",1,"normal",30,15,,,7
"LOWER","Apr 16, 2026, 12:21 PM","Apr 16, 2026, 1:19 PM","","Standing Calf Raise (Smith)",,"",2,"normal",30,15,,,7.5
"LOWER","Apr 16, 2026, 12:21 PM","Apr 16, 2026, 1:19 PM","","Standing Calf Raise (Smith)",,"",3,"normal",30,15,,,8
"LOWER","Apr 16, 2026, 12:21 PM","Apr 16, 2026, 1:19 PM","","Cable Crunch",,"",0,"normal",65,12,,,7
"LOWER","Apr 16, 2026, 12:21 PM","Apr 16, 2026, 1:19 PM","","Cable Crunch",,"",1,"normal",65,12,,,7.5
"LOWER","Apr 16, 2026, 12:21 PM","Apr 16, 2026, 1:19 PM","","Cable Crunch",,"",2,"normal",65,12,,,8
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Bench Press (Barbell)",,"",0,"normal",30,8,,,6
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Bench Press (Barbell)",,"",1,"normal",30,8,,,6
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Bench Press (Barbell)",,"",2,"normal",35,8,,,7
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Lat Pulldown (Cable)",,"",0,"normal",42,10,,,7
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,7.5
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Lat Pulldown (Cable)",,"",2,"normal",48,10,,,8
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",15,10,,,7
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",15,10,,,7
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",15,10,,,7.5
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",35,10,,,7
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",35,10,,,7.5
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Seated Cable Row - Bar Grip",,"",2,"normal",35,10,,,7.5
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,15,,,7.5
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,15,,,8
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Single Arm Lateral Raise (Cable)",,"",2,"normal",10,15,,,8.5
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","EZ Bar Biceps Curl",,"",0,"normal",20,10,,,7
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","EZ Bar Biceps Curl",,"",1,"normal",20,10,,,7
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","EZ Bar Biceps Curl",,"",2,"normal",20,10,,,7.5
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Triceps Pushdown",,"",0,"normal",40,12,,,7
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Triceps Pushdown",,"",1,"normal",40,12,,,7
"UPPER","Apr 15, 2026, 4:15 PM","Apr 15, 2026, 5:13 PM","","Triceps Pushdown",,"",2,"normal",40,12,,,7.5
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Squat (Machine)",,"",0,"normal",260,10,,,7
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Squat (Machine)",,"",1,"normal",260,10,,,7.5
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Squat (Machine)",,"",2,"normal",260,10,,,7.5
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Squat (Machine)",,"",3,"normal",260,10,,,8
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Leg Extension (Machine)",,"",0,"normal",78,12,,,7.5
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Leg Extension (Machine)",,"",1,"normal",78,12,,,8
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Leg Extension (Machine)",,"",2,"normal",78,12,,,8.5
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Dumbbell Step Up",,"",0,"normal",15,10,,,7.5
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Dumbbell Step Up",,"",1,"normal",15,10,,,8
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Dumbbell Step Up",,"",2,"normal",15,10,,,8
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Seated Calf Raise",,"",0,"normal",30,15,,,7.5
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Seated Calf Raise",,"",1,"normal",30,15,,,8
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Seated Calf Raise",,"",2,"normal",30,15,,,8
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Seated Calf Raise",,"",3,"normal",30,15,,,8.5
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Cable Crunch",,"",0,"normal",65,12,,,7
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Cable Crunch",,"",1,"normal",65,12,,,7.5
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Cable Crunch",,"",2,"normal",65,12,,,8
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Cable Crunch",,"",3,"normal",65,12,,,8
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Hanging Leg Raise",,"",0,"normal",,12,,,8.5
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Hanging Leg Raise",,"",1,"normal",,10,,,9
"LEGS","Apr 14, 2026, 1:53 PM","Apr 14, 2026, 2:54 PM","","Hanging Leg Raise",,"",2,"normal",,10,,,9.5
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",42,10,,,6
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",42,10,,,6
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",48,10,,,7
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",48,10,,,7.5
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",35,10,,,7
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",35,10,,,7.5
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",35,10,,,8
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Pull Up",,"",0,"normal",,3,,,9
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Pull Up",,"",1,"normal",,3,,,9
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Pull Up",,"",2,"normal",,3,,,9.5
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Single Arm Lat Pulldown",,"",0,"normal",24,12,,,8.5
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Single Arm Lat Pulldown",,"",1,"normal",24,12,,,9
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Single Arm Lat Pulldown",,"",2,"normal",18,12,,,8
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","EZ Bar Biceps Curl",,"",0,"normal",20,10,,,7.5
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","EZ Bar Biceps Curl",,"",1,"normal",20,10,,,8
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","EZ Bar Biceps Curl",,"",2,"normal",20,10,,,8
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",10,12,,,8.5
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",10,12,,,8.5
"PULL","Apr 12, 2026, 2:32 PM","Apr 12, 2026, 3:24 PM","","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,12,,,9
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Bench Press (Barbell)",,"",0,"normal",30,8,,,6
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Bench Press (Barbell)",,"",1,"normal",30,8,,,7
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Bench Press (Barbell)",,"",2,"normal",30,8,,,7
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Bench Press (Barbell)",,"",3,"normal",30,8,,,7.5
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",15,10,,,7
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",15,10,,,7
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",15,10,,,8
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Chest Fly (Machine)",,"",0,"normal",50,12,,,7.5
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Chest Fly (Machine)",,"",1,"normal",50,12,,,8
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Chest Fly (Machine)",,"",2,"normal",50,12,,,9
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",10,15,,,8
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",10,12,,,9
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",10,10,,,9.5
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Lateral Raise (Dumbbell)",,"",3,"normal",10,10,,,9.5
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Face Pull",,"",0,"normal",30,15,,,7.5
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Face Pull",,"",1,"normal",30,15,,,8
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Face Pull",,"",2,"normal",30,15,,,8.5
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Triceps Pushdown",,"",0,"normal",40,12,,,7
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Triceps Pushdown",,"",1,"normal",40,12,,,7.5
"PUSH","Apr 11, 2026, 4:19 PM","Apr 11, 2026, 5:16 PM","","Triceps Pushdown",,"",2,"normal",40,12,,,8
"Pull","Apr 4, 2026, 4:30 PM","Apr 4, 2026, 4:58 PM","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",42,12,,,7
"Pull","Apr 4, 2026, 4:30 PM","Apr 4, 2026, 4:58 PM","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",42,12,,,7.5
"Pull","Apr 4, 2026, 4:30 PM","Apr 4, 2026, 4:58 PM","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",42,12,,,8
"Pull","Apr 4, 2026, 4:30 PM","Apr 4, 2026, 4:58 PM","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",42,12,,,8.5
"Pull","Apr 4, 2026, 4:30 PM","Apr 4, 2026, 4:58 PM","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",35,12,,,7.5
"Pull","Apr 4, 2026, 4:30 PM","Apr 4, 2026, 4:58 PM","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",35,12,,,8
"Pull","Apr 4, 2026, 4:30 PM","Apr 4, 2026, 4:58 PM","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",35,12,,,8.5
"Pull","Apr 4, 2026, 4:30 PM","Apr 4, 2026, 4:58 PM","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",35,12,,,9
"Pull","Apr 4, 2026, 4:30 PM","Apr 4, 2026, 4:58 PM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",10,12,,,8
"Pull","Apr 4, 2026, 4:30 PM","Apr 4, 2026, 4:58 PM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",10,12,,,8.5
"Pull","Apr 4, 2026, 4:30 PM","Apr 4, 2026, 4:58 PM","","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,12,,,9
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Leg Extension (Machine)",,"",0,"normal",78,12,,,8
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Leg Extension (Machine)",,"",1,"normal",78,12,,,8.5
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Leg Extension (Machine)",,"",2,"normal",78,12,,,8.5
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Hack Squat (Machine)",,"",0,"normal",260,12,,,8.5
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Hack Squat (Machine)",,"",1,"normal",260,12,,,9
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Hack Squat (Machine)",,"",2,"normal",260,12,,,9.5
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Dumbbell Step Up",,"",0,"normal",15,12,,,8
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Dumbbell Step Up",,"",1,"normal",15,12,,,8.5
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Dumbbell Step Up",,"",2,"normal",15,12,,,9
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Hip Adduction (Machine)",,"",0,"normal",75,12,,,8.5
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Hip Adduction (Machine)",,"",1,"normal",75,12,,,8.5
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Hip Adduction (Machine)",,"",2,"normal",75,12,,,9.5
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Seated Calf Raise",,"",0,"normal",30,15,,,8
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Seated Calf Raise",,"",1,"normal",30,15,,,9
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Seated Calf Raise",,"",2,"normal",30,15,,,9.5
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Cable Crunch",,"",0,"normal",65,12,,,8
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Cable Crunch",,"",1,"normal",65,12,,,8.5
"Lower","Mar 31, 2026, 3:48 PM","Mar 31, 2026, 4:37 PM","","Cable Crunch",,"",2,"normal",65,12,,,9
"Upper","Mar 28, 2026, 4:36 PM","Mar 28, 2026, 5:07 PM","","Bench Press (Barbell)",,"",0,"normal",30,12,,,8.5
"Upper","Mar 28, 2026, 4:36 PM","Mar 28, 2026, 5:07 PM","","Bench Press (Barbell)",,"",1,"normal",30,12,,,8.5
"Upper","Mar 28, 2026, 4:36 PM","Mar 28, 2026, 5:07 PM","","Bench Press (Barbell)",,"",2,"normal",30,12,,,9
"Upper","Mar 28, 2026, 4:36 PM","Mar 28, 2026, 5:07 PM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",48,12,,,8
"Upper","Mar 28, 2026, 4:36 PM","Mar 28, 2026, 5:07 PM","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",54,12,,,9
"Upper","Mar 28, 2026, 4:36 PM","Mar 28, 2026, 5:07 PM","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",54,8,,,10
"Upper","Mar 28, 2026, 4:36 PM","Mar 28, 2026, 5:07 PM","","Shoulder Press (Dumbbell)",,"",0,"normal",10,12,,,7.5
"Upper","Mar 28, 2026, 4:36 PM","Mar 28, 2026, 5:07 PM","","Shoulder Press (Dumbbell)",,"",1,"normal",10,12,,,8.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Bench Press (Barbell)",,"",0,"normal",45,12,,,9
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Bench Press (Barbell)",,"",1,"normal",45,10,,,9.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Bench Press (Barbell)",,"",2,"normal",45,8,,,10
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",60,12,,,8
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",60,12,,,9
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",60,10,,,10
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",15,12,,,7.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Shoulder Press (Dumbbell)",,"",1,"normal",15,12,,,8.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Shoulder Press (Dumbbell)",,"",2,"normal",15,12,,,9
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Chest Fly (Machine)",,"",0,"normal",50,12,,,7.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Chest Fly (Machine)",,"",1,"normal",50,12,,,8
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Chest Fly (Machine)",,"",2,"normal",50,12,,,9.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Iso-Lateral Row (Machine)",,"",0,"normal",35,12,,,8
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Iso-Lateral Row (Machine)",,"",1,"normal",35,12,,,8.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Iso-Lateral Row (Machine)",,"",2,"normal",35,12,,,9
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,12,,,7.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,12,,,8
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Single Arm Lateral Raise (Cable)",,"",2,"normal",10,12,,,8.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Preacher Curl (Barbell)",0,"",0,"normal",20,12,,,7
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Preacher Curl (Barbell)",0,"",1,"normal",20,12,,,7.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Preacher Curl (Barbell)",0,"",2,"normal",20,12,,,7.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Triceps Pushdown",0,"",0,"normal",40,12,,,8
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Triceps Pushdown",0,"",1,"normal",40,12,,,8.5
"Upper","Feb 4, 2026, 9:31 AM","Feb 4, 2026, 10:31 AM","","Triceps Pushdown",0,"",2,"normal",40,12,,,8.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Leg Extension (Machine)",,"",0,"normal",84.5,12,,,7.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Leg Extension (Machine)",,"",1,"normal",84.5,12,,,8
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Leg Extension (Machine)",,"",2,"normal",84.5,12,,,9
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Leg Extension (Machine)",,"",3,"normal",84.5,12,,,10
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",25,12,,,8
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Romanian Deadlift (Dumbbell)",,"",1,"normal",25,12,,,8.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Romanian Deadlift (Dumbbell)",,"",2,"normal",25,12,,,9
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Romanian Deadlift (Dumbbell)",,"",3,"normal",25,12,,,9.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Leg Press (Machine)",,"",0,"normal",160,12,,,8.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Leg Press (Machine)",,"",1,"normal",160,12,,,9
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Leg Press (Machine)",,"",2,"normal",160,12,,,9.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Leg Press (Machine)",,"",3,"normal",160,12,,,10
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Hip Abduction (Machine)",,"",0,"normal",90,12,,,7
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Hip Abduction (Machine)",,"",1,"normal",90,12,,,8
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Hip Abduction (Machine)",,"",2,"normal",90,12,,,8
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Hip Abduction (Machine)",,"",3,"normal",90,12,,,8.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Standing Calf Raise (Dumbbell)",,"",0,"normal",20,12,,,8
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Standing Calf Raise (Dumbbell)",,"",1,"normal",20,12,,,8.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Standing Calf Raise (Dumbbell)",,"",2,"normal",20,12,,,8.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Standing Calf Raise (Dumbbell)",,"",3,"normal",20,12,,,8.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Cable Crunch",,"",0,"normal",80,12,,,7.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Cable Crunch",,"",1,"normal",80,12,,,8
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Cable Crunch",,"",2,"normal",80,12,,,8.5
"Legs","Feb 3, 2026, 8:04 AM","Feb 3, 2026, 9:05 AM","","Cable Crunch",,"",3,"normal",80,12,,,9
"Push","Feb 2, 2026, 9:27 AM","Feb 2, 2026, 10:39 AM","","Bench Press (Barbell)",,"",0,"normal",45,12,,,9
"Push","Feb 2, 2026, 9:27 AM","Feb 2, 2026, 10:39 AM","","Bench Press (Barbell)",,"",1,"normal",45,10,,,9.5
"Push","Feb 2, 2026, 9:27 AM","Feb 2, 2026, 10:39 AM","","Bench Press (Barbell)",,"",2,"normal",45,8,,,10
"Push","Feb 2, 2026, 9:27 AM","Feb 2, 2026, 10:39 AM","","Bench Press (Barbell)",,"",3,"normal",45,6,,,10
"Push","Feb 2, 2026, 9:27 AM","Feb 2, 2026, 10:39 AM","","Incline Bench Press (Dumbbell)",,"",0,"normal",15,12,,,8
"Push","Feb 2, 2026, 9:27 AM","Feb 2, 2026, 10:39 AM","","Incline Bench Press (Dumbbell)",,"",1,"normal",15,12,,,9
"Push","Feb 2, 2026, 9:27 AM","Feb 2, 2026, 10:39 AM","","Incline Bench Press (Dumbbell)",,"",2,"normal",15,12,,,9.5
"Push","Feb 2, 2026, 9:27 AM","Feb 2, 2026, 10:39 AM","","Incline Bench Press (Dumbbell)",,"",3,"normal",15,12,,,10
"Push","Feb 2, 2026, 9:27 AM","Feb 2, 2026, 10:39 AM","","Front Raise (Dumbbell)",,"",0,"normal",10,12,,,8.5
"Push","Feb 2, 2026, 9:27 AM","Feb 2, 2026, 10:39 AM","","Front Raise (Dumbbell)",,"",1,"normal",10,12,,,9
"Push","Feb 2, 2026, 9:27 AM","Feb 2, 2026, 10:39 AM","","Front Raise (Dumbbell)",,"",2,"normal",10,12,,,9.5
